1776174288.115,0.311,0.000,-0.0035,drive_to_line
1776174288.131,0.314,0.000,-0.0035,drive_to_line
1776174288.145,0.318,0.000,-0.0023,drive_to_line
1776174288.155,0.320,0.000,-0.0023,drive_to_line
1776174288.165,0.323,0.000,-0.0035,drive_to_line
1776174288.175,0.325,0.000,-0.0058,drive_to_line
1776174288.205,0.330,0.000,-0.0093,drive_to_line
1776174288.220,0.333,-0.001,-0.0093,drive_to_line
1776174288.230,0.335,-0.001,-0.0093,drive_to_line
1776174288.244,0.339,-0.001,-0.0093,drive_to_line
1776174288.260,0.343,-0.001,-0.0093,drive_to_line
1776174288.275,0.347,-0.001,-0.0081,drive_to_line
1776174288.280,0.348,-0.001,-0.0081,drive_to_line
1776174288.300,0.354,-0.001,-0.0093,drive_to_line
1776174288.310,0.356,-0.001,-0.0104,drive_to_line
1776174288.325,0.361,-0.001,-0.0081,drive_to_line
1776174288.345,0.366,-0.001,-0.0081,drive_to_line
1776174288.365,0.371,-0.001,-0.0093,drive_to_line
1776174288.375,0.373,-0.001,-0.0093,drive_to_line
1776174288.390,0.377,-0.001,-0.0081,drive_to_line
1776174288.405,0.381,-0.001,-0.0081,drive_to_line
1776174288.415,0.384,-0.001,-0.0069,drive_to_line
1776174288.430,0.388,-0.001,-0.0069,drive_to_line
1776174288.440,0.390,-0.001,-0.0069,drive_to_line
1776174288.455,0.395,-0.001,-0.0058,drive_to_line
1776174288.465,0.397,-0.001,-0.0058,drive_to_line
1776174288.475,0.400,-0.001,-0.0058,drive_to_line
1776174288.485,0.402,-0.001,-0.0046,drive_to_line
1776174288.500,0.407,-0.001,-0.0058,drive_to_line
1776174288.510,0.409,-0.001,-0.0046,drive_to_line
1776174288.526,0.413,-0.001,-0.0046,drive_to_line
1776174288.541,0.417,-0.001,-0.0046,drive_to_line
1776174288.550,0.419,-0.001,-0.0046,drive_to_line
1776174288.565,0.423,-0.001,-0.0035,drive_to_line
1776174288.575,0.425,-0.001,-0.0046,drive_to_line
1776174288.590,0.429,-0.001,-0.0035,drive_to_line
1776174288.601,0.431,-0.001,-0.0023,drive_to_line
1776174288.611,0.434,-0.001,-0.0035,drive_to_line
1776174288.620,0.436,-0.001,-0.0046,drive_to_line
1776174288.635,0.440,-0.001,-0.0035,drive_to_line
1776174288.648,0.442,-0.001,-0.0046,drive_to_line
1776174288.660,0.446,-0.001,-0.0058,drive_to_line
1776174288.671,0.449,-0.001,-0.0058,drive_to_line
1776174288.681,0.451,-0.001,-0.0058,drive_to_line
1776174288.695,0.454,-0.001,-0.0069,drive_to_line
1776174288.716,0.459,-0.001,-0.0069,drive_to_line
1776174288.731,0.463,-0.001,-0.0069,drive_to_line
1776174288.741,0.466,-0.001,-0.0069,drive_to_line
1776174288.756,0.469,-0.001,-0.0069,drive_to_line
1776174288.766,0.472,-0.001,-0.0069,drive_to_line
1776174288.776,0.474,-0.001,-0.0069,drive_to_line
1776174288.791,0.478,-0.001,-0.0069,drive_to_line
1776174288.800,0.481,-0.002,-0.0081,drive_to_line
1776174288.811,0.483,-0.002,-0.0069,drive_to_line
1776174288.820,0.486,-0.002,-0.0069,drive_to_line
1776174288.836,0.489,-0.002,-0.0069,drive_to_line
1776174288.846,0.492,-0.002,-0.0058,drive_to_line
1776174288.862,0.496,-0.002,-0.0069,drive_to_line
1776174288.875,0.499,-0.002,-0.0058,drive_to_line
1776174288.881,0.501,-0.002,-0.0069,drive_to_line
1776174288.891,0.503,-0.002,-0.0069,drive_to_line
1776174288.915,0.509,-0.002,-0.0069,drive_to_line
1776174288.931,0.513,-0.002,-0.0069,drive_to_line
1776174288.941,0.515,-0.002,-0.0069,drive_to_line
1776174288.953,0.518,-0.002,-0.0058,drive_to_line
1776174288.966,0.521,-0.002,-0.0058,drive_to_line
1776174288.976,0.524,-0.002,-0.0058,drive_to_line
1776174288.991,0.528,-0.002,-0.0058,drive_to_line
1776174289.001,0.531,-0.002,-0.0058,drive_to_line
1776174289.011,0.533,-0.002,-0.0058,drive_to_line
1776174289.023,0.536,-0.002,-0.0058,drive_to_line
1776174289.032,0.538,-0.002,-0.0058,drive_to_line
1776174289.046,0.542,-0.002,-0.0058,drive_to_line
1776174289.057,0.544,-0.002,-0.0046,drive_to_line
1776174289.066,0.547,-0.002,-0.0058,drive_to_line
1776174289.081,0.551,-0.002,-0.0058,drive_to_line
1776174289.091,0.553,-0.002,-0.0046,drive_to_line
1776174289.107,0.556,-0.002,-0.0046,drive_to_line
1776174289.116,0.559,-0.002,-0.0058,drive_to_line
1776174289.126,0.562,-0.002,-0.0046,drive_to_line
1776174289.136,0.565,-0.002,-0.0058,drive_to_line
1776174289.146,0.567,-0.002,-0.0058,drive_to_line
1776174289.162,0.571,-0.002,-0.0046,drive_to_line
1776174289.172,0.573,-0.002,-0.0046,drive_to_line
1776174289.181,0.576,-0.002,-0.0046,drive_to_line
1776174289.197,0.580,-0.002,-0.0046,drive_to_line
1776174289.206,0.582,-0.002,-0.0046,drive_to_line
1776174289.216,0.585,-0.002,-0.0046,drive_to_line
1776174289.231,0.588,-0.002,-0.0035,drive_to_line
1776174289.241,0.591,-0.002,-0.0035,drive_to_line
1776174289.246,0.592,-0.002,-0.0035,drive_to_line
1776174289.262,0.596,-0.002,-0.0023,drive_to_line
1776174289.272,0.598,-0.002,-0.0035,drive_to_line
1776174289.282,0.601,-0.002,-0.0035,drive_to_line
1776174289.302,0.606,-0.002,-0.0035,drive_to_line
1776174289.312,0.609,-0.002,-0.0023,drive_to_line
1776174289.331,0.614,-0.002,-0.0023,drive_to_line
1776174289.342,0.616,-0.002,-0.0023,drive_to_line
1776174289.353,0.619,-0.002,-0.0012,drive_to_line
1776174289.362,0.621,-0.002,-0.0023,drive_to_line
1776174289.377,0.625,-0.002,-0.0012,drive_to_line
1776174289.388,0.628,-0.002,-0.0023,drive_to_line
1776174289.402,0.631,-0.002,-0.0012,drive_to_line
1776174289.412,0.634,-0.002,-0.0012,drive_to_line
1776174289.427,0.638,-0.002,-0.0012,drive_to_line
1776174289.437,0.640,-0.002,-0.0012,drive_to_line
1776174289.447,0.643,-0.002,-0.0012,drive_to_line
1776174289.462,0.646,-0.002,0.0000,drive_to_line
1776174289.471,0.649,-0.002,-0.0012,drive_to_line
1776174289.484,0.651,-0.002,-0.0012,drive_to_line
1776174289.492,0.654,-0.002,-0.0012,drive_to_line
1776174289.512,0.659,-0.002,0.0000,drive_to_line
1776174289.517,0.660,-0.002,-0.0012,drive_to_line
1776174289.532,0.664,-0.002,-0.0012,drive_to_line
1776174289.547,0.668,-0.002,0.0012,drive_to_line
1776174289.556,0.670,-0.002,0.0000,drive_to_line
1776174289.567,0.673,-0.002,0.0000,drive_to_line
1776174289.583,0.676,-0.002,0.0000,drive_to_line
1776174289.592,0.679,-0.002,0.0000,drive_to_line
1776174289.592,0.679,-0.002,0.0000,drive_to_line
1776174289.592,0.679,-0.002,0.0000,drive_to_line
1776174289.592,0.679,-0.002,0.0000,drive_to_line
1776174289.625,0.686,-0.002,0.0000,drive_to_line
1776174289.632,0.689,-0.002,-0.0012,drive_to_line
1776174289.677,0.700,-0.002,0.0012,drive_to_line
1776174289.687,0.702,-0.002,0.0012,drive_to_line
1776174289.702,0.706,-0.002,0.0012,drive_to_line
1776174289.712,0.708,-0.002,0.0000,drive_to_line
1776174289.717,0.710,-0.002,-0.0012,drive_to_line
1776174289.732,0.713,-0.002,0.0000,drive_to_line
1776174289.742,0.716,-0.002,0.0000,drive_to_line
1776174289.753,0.718,-0.002,-0.0012,drive_to_line
